"add_Trait1","add_Trait2","dom_Trait1","dom_Trait2"
-0.0263123618875675,0.0130156044933899,0.0109715375921062,0.0241075520312949
0.000479875177764441,-0.00491405677394377,0.0184552120820924,0.0126404991418923
0.0107695974394763,-0.00321803343521116,-0.0193214691091505,0.00420871749490287
0.0156750882022743,-0.00716627786922425,0.0225905351069427,-0.0173183359510192
0.00739899358224147,0.000488474591603407,-0.00495960126150196,-0.000100929977060595
-0.000712847185996014,0.00103079678487527,-0.00748028389503031,0.000287272096610127
-0.00545812579153415,0.00381585109016281,-0.00462437074679476,0.00790066570973434
-0.00345554095778623,-0.00207648552517991,0.00142406654029555,-0.00324397700663738
0.0119457382473486,-0.00687544331766952,0.0142348635862978,-0.00503479729043437
0.00107783201634649,-0.00618127772708436,-0.00616933828128626,0.0106439855456193
0.0113637651774077,-0.0102661201504333,0.0168590503606218,-0.0100064904126908
-0.0169598031386905,0.00341112398642105,-0.00698849143968213,-0.0143281574611748
-0.0124302863009545,0.00611929721573347,0.0387247198087282,-0.026451429273339
0.0123672897318747,-0.00152853397060179,0.0436622762274477,-0.0302205676101785
-0.00145833595957586,-0.00284125900632071,0.0505547071382773,0.001175819172211
0.000313818929384305,-0.00547395731295018,-0.0226108152090301,0.00886594819009408
-0.00212506924934045,-0.0062084837078338,0.0127295800777606,-0.0105137424526793
0.00480566586332943,0.00424570702961493,-0.00723658890976142,-0.00344051654511483
-0.0138499248416353,0.0140028308739962,-0.0123690684524662,-0.00408927059084647
0.00749001550610631,-0.0140067286018147,0.0107658608943589,0.00052165534004723
0.000876678533803455,-0.000806385494523473,-5.76796168185541e-05,0.0115847367400499
-0.00174922186851443,-0.00135876479204478,-0.00745021031522886,0.00808468579307838
0.00671668678414663,-0.00359055394041278,-0.00887307135056737,0.0194946506916095
-0.0041636557256374,0.000798332057598752,-0.0169968501606295,0.0019624340165541
0.0127145071944337,-0.00565916064183324,-0.0182957262967005,0.0144581000682266
-0.00303100241201041,-0.000209674987346258,0.0131202042374687,0.00248106903948252
-0.001721213889138,0.000116150701682838,0.0152547161721312,0.0195969061378841
-0.00371090653569529,-0.00222361000101463,-0.021681985333542,0.00107967552199122
-0.0131895871641619,0.00184518505490326,-0.00931907006339195,-0.011611381999835
-0.0132980994400177,0.0113690642226871,0.0169669183998047,-0.0082995251064222
-0.0186525335908213,0.00935315744119678,0.0307789550032658,-0.0142963115146489
-0.00131258600875228,0.0016827114715908,-0.032502595519129,0.00985203357137331
0.00233247941561143,-0.00292527592653109,-0.0146469411300338,-0.00381562590982133
-0.00373847585596541,0.000773493708621947,0.00653277552216984,-0.000542245777932778
0.0166622183468746,-0.00611600252785111,0.0125376149999107,0.0075601691852914
0.000781163470872923,-0.00486002634463823,-0.00773667720665528,-0.00721274888257304
-0.00746350689367276,7.099871497612e-05,-0.0274950977738055,0.00604713145729543
-0.0233989966691838,-0.00430656097879197,-0.00732424600769379,0.00411319818122538
-0.00227406229954568,-0.0101438554305269,0.012674809159221,-0.00108812992327463
0.00351815205832635,0.000790223695459465,-0.00154504885150538,-0.000617175609145122
-0.00995309332972001,-0.00192379717334674,0.0296744113638502,0.00819695071846232
-0.0161122776252134,0.0259575142376756,0.0189544901810847,0.0111669501608415
0.000528586394782542,-0.0142611386716732,0.00612949491126606,-0.00490516809111429
0.0122728592549556,0.000953626806562649,-0.0168845097672327,0.00291172765516253
-0.0138700154265585,-0.00557952742826023,-0.0177964548469246,-0.00168456811694481
-0.00571356964905235,0.00429645040944093,0.00320153206638289,0.00244800251646689
0.00187083161041356,-0.00508386201514592,-0.0372678968883507,0.00926452250553891
0.00581054804961214,-0.00102403301481492,0.00582242269027006,0.00853498137583362
0.00361876063511447,-0.00149828721287033,0.000148181207195102,0.00883934207071176
-0.00784236930274677,0.00260940448514407,-0.00358631901511517,-0.00402551889612723
-0.016430772313803,0.0076772141895124,0.00723330460748078,0.00633347404664166
-0.00921595074223651,0.00450526438898884,0.00138063854546099,0.00585745698766427
0.0123273288178768,-0.00864626299255977,0.0440141537138733,0.0215854672893587
0.0110161345578407,-0.01002935591247,0.0397150861525605,-0.0347162687725215
0.00353872414319287,0.000862085204795932,0.0149962045982103,0.0198617962066007
-0.00100300621142478,-0.003446325107514,-0.0162733432706218,-0.0101970249945591
-0.00378288148473944,-0.002242420857046,-0.00298159756086558,0.00669137289609485
0.00439639760839261,0.000738893400052734,0.0202123338136683,0.00388791413092798
-0.0290218556272095,-0.00100799339361094,0.0145780069477612,-0.00129777752430713
0.0242763625574209,0.00444420914684391,0.0250443059007224,-0.0109977290580025
-0.0116040003076046,0.017322928091319,-0.0303606522674552,0.0081903287126067
-0.0019322345123208,0.0162231286911573,-0.00206697149701603,0.020644308334374
0.00766802812709456,0.0031560990543793,0.0236696921653157,-0.0168574628998417
0.00720642256717287,0.00751848734107853,-0.0152519026392601,0.00124777734046574
-0.00449785351740742,-0.00111398996673324,0.00330665383462374,-0.000892818682676348
-0.00410483220983222,-0.00114833452694945,-0.0238194973317236,0.0108512017868791
0.00250083333941591,0.00254431290215128,0.00447075493647875,0.000654287196778336
0.00492739100638301,0.00388678506874143,-0.0355951880559154,0.00843227903828628
-0.0268546513350581,0.0109508042917593,0.0184636357332867,-0.0158391755205915
0.00456861345823961,0.00303970324071472,0.0222964396002679,-0.000352321371991292
-0.0103769675723355,-0.00118849787792788,0.0185458544276768,-0.00370975010853257
-0.0122128064569369,0.00527519990210001,0.0137991601298043,-0.000323967981614038
0.0181451657292886,-0.00137294702402013,-0.0140161108452197,0.000706577576781928
-0.0261199641292151,0.000430611333871046,0.0198698213049199,-0.00870817151771312
0.0226473470824236,-0.00807079521980369,-0.00218918276617907,-0.00616634160999165
0.0144198427512235,0.00144454000956678,0.0371391648540057,-0.00827350534926503
0.0180579545801804,-0.00452155862047716,0.0329394762706891,-0.00272188389221571
-0.00896689846979229,0.0091214479461184,0.0326785197997895,0.00694408440117337
-0.00227043534130531,0.00300335833786704,-0.014024386430413,0.00391504073795821
-0.000659478045611566,-0.00297692071458587,0.0130268459756634,0.0193515149675826
0.00895219426904091,-0.00756626202008715,-0.0263399280996474,0.00902344634860002
0.0189423320324312,-0.0115292553039874,-0.0135627971117041,-0.00188285637150033
0.000698105505882057,-0.00548859151745396,-0.0184437470447,0.00840787117388367
0.0213301731559154,-0.00895979421424304,0.0365239626751884,-0.00947479996694438
0.00320764011660416,2.90593899771637e-05,0.0078070100454552,-0.0322568643042346
0.0059850989281541,-0.00822768802816116,-0.0287588010948466,0.00268956446170677
-0.0093715535680337,-0.0047489623234092,-0.0323373550370638,0.0438651599913266
0.00236819950923996,-0.00182602950792983,-0.00839356481718482,-0.00148563971123187
0.0017419062384585,0.00553997066948331,0.0117105774993502,-0.014378140724915
-0.00944052834293632,0.0053377848547855,-0.0116336716507462,0.00927247050093909
-0.00745617176028179,0.0104252970956017,-0.00971637974530353,0.00662344560223934
0.00964057545962872,-0.00283532182119088,-0.00263885462195781,-0.00785268875689273
-0.0108014420800836,-0.000622794415301739,-0.0206750658833255,0.0436024208463006
0.0108831369736109,-0.0101041090589839,-0.0105219690202465,-0.0105580712826862
-0.00179370584077833,0.00251447049136648,0.00362059766400423,0.00208048577561253
-0.0260045072360471,-0.000253279635786915,0.0178171192844822,-0.00859598109672156
0.0277375901742277,0.00152263837094621,0.0344098294515607,0.00192710364088264
0.0275178749824042,-0.000222659118394989,0.00534250720690506,0.00449321565542101
-0.00485318076067512,-0.00542987518514548,-0.0167594541647621,0.00645105532228351
0.0224919974154696,0.000366707632427332,0.0145266081328261,0.00677196094554849
0.0295664451751074,-0.01515256455664,-0.0156674976657548,0.0206806683130605
-0.0113158151045762,0.00358563011118519,-0.0288446597105317,0.0196903869449941
0.0140847448060455,-0.00259115921252237,-0.00750735066788076,0.00181270855848842
0.00483892460737661,0.00114389327620556,0.00998725824586053,-0.0058422725465923
0.00765471401728338,0.00292284626449992,-0.000732108828445933,-0.00532819896030785
0.000585054818316769,-0.000350166962477568,0.00890457969784812,-0.00639487734587593
0.00238820894130745,-0.00224018551715,-0.00181852872703446,0.00900912994874383
-0.00346403161561588,0.0005007107307503,0.000330360742824559,0.0148832100750619
0.00282854224005132,0.00114090600332548,0.0165906540168589,-0.0213154311585657
0.0146906713578807,-0.00201492593881041,-0.0408612493671508,0.0294268789533429
1.07809950186257e-05,0.00462894792722958,0.0101937051271475,-0.00599725972154474
0.0101317524446173,-0.00647817029909561,-0.00306743095051214,-0.0037066210431946
-0.000126005395284806,-0.00203184395991796,-0.00254827720450233,-0.00185254478139345
-0.0139993933753463,0.00463427672096129,0.0290470742603796,-0.000561795580868911
-0.0105434809099994,0.0027662369062014,0.0162590978890118,-0.0112342115230097
-0.0182814055012326,0.00147958440421748,-0.00674869435650747,-0.01004672300129
0.0150169225516704,-0.00422450388622372,0.0555421180635718,-0.0102285515766405
0.00938058936914331,-0.00642448233009505,0.0281817898176314,-0.00953896654232479
-0.0112569239839702,0.00666413040259614,0.0258022144653523,-0.0119080623572632
0.0119515637875285,-0.00818244846834027,0.00620695401820637,-0.00236467977204566
-0.00628243306148981,0.0039715526801564,0.0183823806079067,-0.000487930799322423
0.0130045253366301,0.00495215063772371,0.0103929334187508,-0.0124505497303368
-0.0195912894314403,-0.0103635280473428,0.0173291794387495,-0.0130782832987765
-0.00640039144480471,-0.00734102918935142,0.00448988557935164,0.0208057886341993
0.00340704359367087,0.000797865245082039,-0.0453862995887721,0.0213115151560627
-0.0344548967424243,-1.6767687680222e-06,-0.0704732470617864,0.0181467367293178
0.0115119889658927,-0.0020776997036244,-0.0340503693131842,0.0137172610680806
-0.00385943938649936,0.0066919043448127,-0.0548680138465492,0.020437341924484
0.0105939505344179,-0.0106687067648094,-0.00504293557932943,-0.0138576935345171
-0.000429739033791377,0.00823058131796637,-0.00859728976758902,-0.0120981534197789
-0.00460698250764044,-0.000719493379051808,-0.0110535611622539,0.0107427138595851
-0.015221786924823,0.00738006705465211,-0.0510468776881629,0.0123692743977695
-0.00599098900701784,0.00520677397889029,0.00739674754991823,-0.00631127806144389
-0.00225750868124159,0.00100519210815619,-0.00579236439318805,0.0149201981659187
-0.00274986590627866,-0.00104641841082893,-0.0112053022550689,0.00221464044796897
0.0055221608300128,-0.00870240352567567,-0.00921012040778035,-0.00907316169210165
0.00702978977460163,-0.00666221907756906,0.00781255091757864,-0.0132221065239293
-0.000959137001512857,-0.000116170258346156,-0.0105974027638987,-0.000631580995533418
-0.0151758706042487,0.0116869220853844,-0.0136609667881492,-0.0244217034601511
-0.00463246121637376,-0.0058755294443432,-0.0331620244397462,0.00814195673088214
-0.0247156427105766,0.00436330736131253,-0.0272469517598079,-0.00553644555507366
0.00333223110612736,-0.0115370153389174,0.000869545956172433,-0.000688994318961699
0.00213380738814151,0.00843799172351071,0.00914159133589141,0.00792918747735459
0.00672977920765203,-0.00611550889380728,-0.0155788436517733,9.54615095382764e-06
-0.0129509437647039,0.013136266427247,-0.0785800808051751,0.0153882599533979
-0.00356581974540494,-0.0121844731684306,-0.0810148807460273,0.0246624399382571
0.000846067881986481,-0.0138114068934385,-0.0406255276698002,0.0179797645524429
-0.00120850003359119,0.00108948311533635,-0.0119234489190042,0.00624562303170555
-0.00998909577021795,0.0014860280978372,-0.0301196059063629,0.0120378952016287
-0.00115332897477057,0.0139779005945295,-0.0167772338652559,-0.00242316381621999
-0.00408068035946575,0.00715028565281256,0.0101993678325405,-0.00368421947061296
0.0029818652080735,0.00249650784676045,-0.0141874234008092,0.000364241735481009
-0.00830352654531316,0.00164163188849266,0.00246563239260893,-0.0109299877415544
0.0106884733598685,-0.0033670896148816,0.00264130969973132,-0.0139352025520576
0.016925732865699,0.000512449339423215,-0.00931007991569209,-0.00366068297202003
-0.0168481848780104,-0.0065789674825593,-0.0268973099117899,0.0149753932502265
-0.0184399088793492,6.67944205482983e-06,-0.0280953795604592,0.0299657477962802
0.00331506173151685,-0.000102522780086486,-0.00468653250734334,-0.00178335921821024
0.00979399375491886,-0.00740182451696627,-0.00980559387129745,0.0239738135382266
0.0154075612490756,-0.00620646769198806,-0.0161773147578962,0.0231060706655171
0.00637757504720289,-0.00491820846862787,-0.0253645581535247,0.00136002062622273
-0.00970887950677023,5.97377096467222e-05,-0.0287855997121309,0.0249655908714495
0.00723616199297902,-0.00634079816679676,-0.0403355263624671,0.0153287830770466
-0.00677104466827876,0.00305391205463382,0.00518120593777097,0.00505440327418021
-0.0113322623232086,-0.00373532445776319,-0.0172423985758891,-0.0100903910705649
0.00603617586595229,-0.00325148867571492,0.0110780507751753,-0.00243817056372586
-0.00867770703984605,0.00327052328182375,-0.00412825343717357,0.0136573497769413
-0.00594557948635045,0.00499211855401231,-0.0357568770851092,0.014459760429927
-0.0183248263228954,0.0101884440560002,-0.0271801876224813,0.00679208486444268
0.00749579532976378,-0.00627497468469216,-0.063580399475172,0.0217238526304723
-0.000313657684412996,0.00566536126000443,-0.0402827874129494,0.025719475024386
0.00357554288354828,-0.00162977640652426,-0.00917112699241859,0.0105827611327914
-0.00401252050463977,-4.15731676671516e-05,0.00957889997035546,-0.0129687666246465
0.00360007414127608,1.94138167711913e-05,0.00785013232919438,-0.00490246407806292
0.00795650282395034,-0.0128654955242998,-0.0211430730484668,0.0117278063292661
-0.000318889150846879,0.00192824476072571,-0.00382486392794732,-0.00664389799978154
0.00751123431284816,-0.0035441058531222,0.0169017641610089,0.0172038194711235
-0.018730842240283,-0.00430148878862496,0.00930373716551992,-0.00112014222761727
-0.0197091994328809,-0.00458535121026025,0.0187370208235492,-0.00106643275771064
-0.0218611773554772,-0.00567759693110295,0.0241270807103772,0.000756292498846013
-0.0061277327697077,0.00703904836900906,-0.0330382765983033,0.0182694043402949
-0.0204649891586086,0.0112485024255268,-0.0255520054510661,0.0152591965626234
0.0160415995944705,-0.00542190555560278,0.00262310298111514,0.00736113725667064
-0.00612683462196909,0.00382845675474068,0.00786644066125433,-0.0034164273300745
0.0059094766431044,-4.8157014768586e-05,-0.0187941795445151,0.00217574468830619
0.00658282413367043,0.0148343659986789,-0.00512017214270191,-0.00100394327948884
0.00872813200790932,0.0016193177154473,0.0118778831243663,-0.00218118871406468
-0.00331325138628507,0.00783885927600179,-0.0134212969889379,-0.00150777377545692
-0.0201491274336023,0.00983731312486102,-0.0266775493710785,0.0111551616652489
0.00973169276003836,-0.00841189624558939,0.0349999317023196,-0.0365927155362909
0.00744941634104876,-0.00381254914606243,0.039977634769847,-0.032301951657257
0.00026205165152834,0.00481707486122137,-0.00482187061960062,0.000539400818063989
-0.019859068609826,0.0118763262204451,0.00676039339727653,-0.0128692379797147
0.0209792923408938,-0.0195022716626186,0.00506534299886842,-0.0153261361126908
-0.0117957996438046,0.00567650814516379,-0.0327664204037722,-0.0110236283628991
-0.00384820984209221,0.00327689273320861,0.0125837758196458,0.00760548267340895
0.000118459102036109,-0.00413435091024935,0.0158915880715549,-0.0012462120094959
-0.0309492335003174,0.00813763135683754,-0.00091540546004496,-0.0190747787280942
-0.00764992834576456,0.00159565628433029,0.00736832831295575,9.42302316793577e-06
-0.00780470331365385,0.00554040655262369,0.00780980293773408,0.00274047835760906
0.0289410302816919,-0.00956970674368748,-0.021700978971445,-0.0183914416232553
-0.000799446738909374,-0.00239234455599649,-0.000519224634363794,-0.00327820607259273
-0.00116929831038751,0.000322552348091746,-0.00442795950412789,0.00124438710887254
-0.00724940477790329,0.00051952681966706,8.49612012087681e-05,-0.0155203794742907
0.0191530856606322,-0.0066212386127971,-0.0196773072589679,-0.0100155717050788
0.00100983823636411,0.0090576139067803,-0.00309941789401965,-0.0367312355043921
0.011902194939051,-0.0100632710228451,0.0151320239611561,-0.0144579252758523
0.000854403174694286,0.00461846273971194,-0.00572175120576058,-0.000211918981147317
-0.000844751231314372,-0.00125771450537744,-0.00785202539801518,5.14693888684106e-05
-0.0211616907806685,0.0104967575634542,-0.0424601079352896,0.0173267942211485
0.0268320971774845,-0.00813586137145319,-0.0269448196777139,-0.00135352577369273
0.020434495553525,-0.00546320123476652,-0.0119963795998825,-0.00373033193888811
-0.00146001334512699,-0.000212603082460489,-0.021268955951733,0.0117402350703354
-0.00441325470257046,-0.00304485620822705,-0.0203574541672489,-0.0143824972869946
-0.00409819548261559,-0.00272032464341991,-0.0309254305817438,-0.00257378558593067
-0.0046855143097742,-0.0011786361680019,0.0076815659023039,0.00192065788745243
0.00858208720113322,0.00295225034351488,-0.0293096753312094,0.0286719476201452
-0.0109080241990972,0.00374270757689714,-0.00648537098766481,0.0153189518628784
0.00492257964760614,-0.00129014673120518,-0.0318113186184522,0.00953835900693836
0.0280920020283485,0.000411175637552428,-0.0215840078835577,-0.011130953327734
-0.0135021245222827,0.0066045238972781,-0.0185016899663765,-0.0121845449550819
-0.0183963810116659,0.00560555768753162,-0.0453942357829387,0.0158409928954182
0.0102025237320494,0.000975408309709588,-0.0119092033083736,0.0195122046750432
-0.0168502696048974,0.00610727616688839,-0.0329796346051912,0.0275316006297423
0.00470004891378774,0.00188417506543515,0.0209947696849855,0.013743971098951
-0.00610847069192249,-0.00329971272449011,0.00246056716912164,-0.00804499577893245
0.00794848245915704,-0.00203387905998044,-0.012402781277807,-0.00514623970760819
0.00660986580287092,0.00234249529749233,0.00388491132281614,-0.00269932757912808
0.0100457520572409,-0.00840780260677922,0.0097402487858831,-0.013318622519619
-0.00636660131753928,0.00122352041187852,0.0192759205198601,-0.00332753195331249
-0.00506905597649445,0.00309840770605899,0.00362662905443128,-0.00679001355219165
0.00805578591316304,-0.00948983042922445,-0.00720510763808014,-0.00153710463704575
0.000697604286941818,-0.00450771484283523,-0.0121040140851088,-0.00233574681180512
-0.0224798018977523,0.0115470311182753,-0.0225866694610716,0.0209063970281508
-0.00584881818362963,-0.00200390462072083,-0.0119216361681408,0.000339733497981948
-0.0181966816535024,0.00390730258763382,-0.0399029646100438,0.00693463763509383
-0.0384987375863175,0.00872879556003338,-0.0572930521323982,0.0327828567616969
0.000106952236254576,-0.000431629932148215,-0.035798833132543,-0.00495472172738559
0.00485367075594643,0.00372439122999585,-0.0072407027114223,0.00135346636984799
0.0102078962307938,0.00401555738390847,-0.0223216077880321,0.00281845989602547
-0.0257228095962885,0.00540891634897019,-1.1048261317446e-05,0.00915223188495046
0.0248444557602526,-0.0131885580832592,-0.0115401971566149,0.00887361612789508
-0.0131314938225897,0.00665666576744993,0.00624036128479817,-0.000623818667646851
-0.0221178257850106,0.0105110083262986,0.00238130184050154,0.00998444620573688
0.0266340898528403,-0.00991859238709729,0.0165625851118232,-0.000512326317807801
0.00187680089213039,-0.00081147387997748,0.0205205211890898,-0.00798180453610089
-0.0131985106750858,0.00198175145898667,-0.0281262016446152,0.0138184463192834
0.00185904752893745,-0.00691170569317085,0.00264739679413632,-0.00867884044854632
-0.0200586020304152,0.0105674221060954,-0.0348456208035356,0.0174149129726917
-0.0117911355456805,0.00558400485621273,-0.0181872822618465,0.0100704826061329
0.00613896530758761,-0.000693017464322032,0.0187614825347806,-0.00587605317368433
0.0129311414222408,-0.00687244734218792,0.00475273567975241,0.0059272689890254
0.0308385157031343,-0.0108323853249678,-0.0307092087752903,0.00242864127154623
-0.0147335869002134,0.0147005558742612,-0.0216737226592886,0.00934868954186948
0.00120734390478609,-0.00269736857058803,-0.00858845728582024,-0.00337427014768968
-0.0186041972059992,0.0115842832291955,0.00497948215757684,0.00116260175198663
-0.00927623851228124,-0.00347612555943435,-0.0220824584014611,-0.0112624402670375
-0.00645109403382932,-0.00302785949629089,0.0129177008156188,-0.00281859420049351
-0.00446125384552389,-0.00257289274858514,-0.0132940344924249,0.000918396068082711
-0.00217833714697463,-0.0121220904910054,0.0110965630616369,-0.0031633618531641
0.0142722527728256,-0.00288028012843353,0.0426889825693985,-0.00877686307032848
-0.00250632363491872,-0.000817427606720562,0.00572527375113191,-0.00167971630784115
-0.00230667426965849,0.0133723646989218,0.01699431297197,-0.00465355318439365
-0.0187009421365447,0.0143564348562477,0.0218650220527151,-0.0258020684412895
-0.00245851343598739,-0.00125065737897637,0.0116046657132002,-0.00516793269886787
0.00194033253384161,0.00225298101749105,0.000615343899770077,-0.00383025102569877
0.00494853201831003,0.000288647787035235,0.0306951587975835,-0.000867072094030521
-0.00607926493644489,0.00146546708474426,0.0392282895846575,0.00258071855914338
0.000185590876505798,0.0172109487489326,0.00336565038934448,-0.00898983132363192
0.00109009777586541,0.0141520669933622,-0.000744212076980426,0.00416256942128863
-0.00750985217473743,0.000842476621760943,0.0119403675000283,0.00067731887054195
0.00789305775219853,-0.00360444368690821,0.00305346194275485,0.00406409406214917
0.00962376622910401,-0.00372043192906036,0.000452290103498945,0.0161650753170652
-0.00871662725980192,-0.00520679365432391,0.0127069471215456,0.0105002199772101
-0.0147193217596921,0.00191010692157156,-0.0102277064228183,0.0135117088839318
0.0209686610509104,-0.00249695032856346,0.00755903332067991,0.02062392795186
-0.0254613283015403,0.0034397027853664,0.0110972382169498,0.0191607465562121
0.000488118984786161,0.00267094717638822,-0.0171806668539913,-0.000808165803235143
0.0129192197442513,0.00973287447935222,-0.000125473545046953,0.00439214888779742
0.00849381199530561,0.00575037160048397,0.00691482281922413,0.0041074575696714
-0.000119703771466412,0.00479521461421566,-0.000616692478668953,0.00915986191213156
0.00900989817700612,-0.00287668136381317,-0.0203338836157785,-0.00110515264140199
0.00498674999619687,-0.00500840599673562,0.00792685071612012,0.0028345424258754
-0.00302620920637034,-0.00958710621340786,0.0331821997142895,0.0162976810467916
-0.00193992294755437,-0.00185060548452887,-0.0218853817898809,0.0101301918143453
-0.0127321408304624,-0.000128941661106806,0.0234285465318985,0.00689959601044981
-0.00543264041534796,-0.00435798158918575,0.00393292614081237,0.00340126387233212
0.0042923967590673,0.000387842712362793,-0.0174553716042524,0.0177092657788723
0.00444901997038928,0.00893384218939963,-0.0176361750692484,0.00311831100079258
0.00112197108139105,0.00562920325128643,-0.0239361868773769,0.00748313131731835
-0.00778416800123882,0.00961261841984618,0.00337719899926517,0.0377668006830839
-0.00178699456239614,0.00975087928927759,-0.0109726143497187,0.0418686189589808
0.00244129764939508,-0.00759861080626287,-0.0165311487084097,0.0422369544565062
0.0016427717815965,0.00692971984708217,-0.0296744814327602,0.043464297255545
0.0194958624953493,-0.0146562637066341,-0.039267074249855,0.0233797088865387
-0.0176703917541803,0.0146335275908798,-0.0151777704456559,0.0185202860606077
0.0195416890899025,-0.0150653139122649,-0.0335167604099936,-0.000995926678597823
-0.000300039508217604,0.00501050864212583,-0.0366322484090688,0.00409211007743272
-0.00591943010705265,-0.00640471155696743,-0.0113253768726941,0.00779480688007722
0.0317801533664773,-0.00909469371743741,-0.00955962899468864,0.00722468899523924
0.0146982911748528,-0.00977974291984543,-0.0215988822733108,0.0255901840748559
-0.00138456773051573,0.00843152180174828,-0.0338061703648292,0.0126500009771326
0.00414225256309778,-0.00328858991556442,-0.0356309572993838,0.0244857265680145
0.00711623067357988,-0.0180496903220902,-0.0142246059164631,0.000259392233248224
0.00332618232321816,0.00514065400598014,0.00402158643897126,0.0131148684992989
-0.00203982335217177,0.0148328170732481,-0.0711248032294422,0.00826330019521162
0.00389766583376744,0.00154211144317188,-0.0277041167533783,0.00531820579262959
0.00971507109521659,0.00121701707123239,-0.000221936422788516,-0.01011970943714
-0.0213326157202268,0.00292823161212375,-0.0125210974484439,0.00685440063672509
0.00928884857290801,-0.00239218749707806,9.6196166313458e-05,0.00667814410294271
-0.0197644143174535,0.00727470068482006,-0.0204778280231338,0.0224039813820279
-0.00702908991985565,0.00453954680427722,-0.00378444549555066,-0.00599517244258802
0.00453526069537591,0.00433841044537526,0.0169542585973348,-0.0111280323240602
-0.00741192141101796,0.00935586694623598,-0.00313057952600921,-5.57179256535884e-05
0.0372296776127659,-0.0123335719801176,0.00051623783413428,-0.0290179446873909
0.00502957877311579,-0.00254142780156189,-0.0395875276547335,-0.00815144687434083
-0.00614052503267714,0.00389018271907912,-0.0379654040740176,-0.00823165050618878
-0.00797820558851254,0.00706340803189521,-0.0163847711494837,-0.0277853537177863
0.0359473752440646,-0.0100310969552207,0.0215826885448859,-0.013568217328558
-0.00721577104596287,-0.0016684966148915,-0.0115712371489936,0.00315808217163742
0.0280444512962375,0.00170110342022295,0.0205488533164001,-0.0136712039026642
-0.04763653856809,0.00345996157252936,0.00547849984255887,-0.0116570864683034
-0.014413842298373,-0.01251474378253,-0.0334014370557108,0.0148112518255005
0.0159712117695993,-0.00829626920453976,0.00983394974492366,-0.00575116456825361
-0.0160244338738047,0.00488923704956708,-0.028092810258981,-0.000980682044484295
0.0020355260022021,0.00255239099762278,-0.0173006584900604,0.0102888303603857
-0.00673467477579598,-0.00526688541817758,-0.0157299360682323,0.000153204492005239
0.00158770069061748,-0.000634902744099375,-0.00590215318527062,0.00200870030037123
0.0251642988872492,0.000555401630497166,-0.0251255480838759,0.0250322208047042
-0.00483008013888502,0.00221800572892024,-0.0137288042777954,0.0108443486889497
-0.00991396007046503,0.00483990072507812,0.0206934649124782,0.00348968642150069
-0.00770669697286703,-0.00207773425307702,-0.00411204289084513,0.00277844041933509
-0.00181946008920524,0.00108606722681802,-0.015330385667854,0.0191180976667094
-0.000588741209952689,0.00440183284704448,-0.0134865686121981,0.0211943393387378
-0.00603086848693582,0.00189642860755543,-0.0028730489743447,0.00864904722375408
0.00422560543866168,-0.00453691557211616,-0.0049955894886481,0.0111700861131931
